postal_code,locality,bfs_number,canton_code,address_share
3535,Schüpbach,907,BE,98.19
3536,Aeschau,901,BE,100.00
3537,Eggiwil,901,BE,98.66
3537,Eggiwil,904,BE,0.79
3537,Eggiwil,908,BE,0.18
3537,Eggiwil,909,BE,0.37
3538,"Röthenbach im Emmental",605,BE,1.58
3538,"Röthenbach im Emmental",614,BE,0.61
3538,"Röthenbach im Emmental",904,BE,97.81
3543,Emmenmatt,902,BE,4.48
3543,Emmenmatt,903,BE,89.91
3543,Emmenmatt,907,BE,5.61
3550,"Langnau im Emmental",901,BE,0.38
3550,"Langnau im Emmental",902,BE,96.29
3550,"Langnau im Emmental",903,BE,3.33
3551,Oberfrittenbach,902,BE,94.14
3551,Oberfrittenbach,903,BE,1.95
3551,Oberfrittenbach,958,BE,3.91
3552,Bärau,902,BE,99.36
3552,Bärau,908,BE,0.64
3553,Gohl,902,BE,100.00
3555,Trubschachen,902,BE,1.33
3555,Trubschachen,908,BE,22.50
3555,Trubschachen,909,BE,75.02
3555,Trubschachen,1010,LU,1.15
3556,Trub,908,BE,99.10
3556,Trub,909,BE,0.91
3557,"Fankhaus (Trub)",908,BE,100.00
3600,Thun,929,BE,0.04
3600,Thun,942,BE,99.96
3603,Thun,942,BE,99.89
3603,Thun,944,BE,0.11
3604,Thun,942,BE,100.00
3608,Thun,942,BE,100.00
3612,Steffisburg,925,BE,0.05
3612,Steffisburg,939,BE,99.75
3612,Steffisburg,942,BE,0.21
3613,Steffisburg,928,BE,14.51
3613,Steffisburg,939,BE,85.49
3614,Unterlangenegg,923,BE,8.47
3614,Unterlangenegg,945,BE,91.53
3615,Heimenschwand,614,BE,0.59
3615,Heimenschwand,904,BE,1.27
3615,Heimenschwand,923,BE,98.14
3616,Schwarzenegg,924,BE,0.19
3616,Schwarzenegg,935,BE,61.91
3616,Schwarzenegg,945,BE,37.91
3617,"Fahrni b. Thun",925,BE,90.28
3617,"Fahrni b. Thun",939,BE,9.72
3618,Süderen,901,BE,1.71
3618,Süderen,904,BE,47.61
3618,Süderen,923,BE,1.37
3618,Süderen,935,BE,11.78
3618,Süderen,946,BE,37.54
3619,Eriz,924,BE,78.54
3619,Eriz,932,BE,19.80
3619,Eriz,938,BE,1.66
3622,"Homberg b. Thun",931,BE,100.00
3623,"Buchen BE",932,BE,100.00
3623,Horrenbach,932,BE,100.00
3623,"Teuffenthal b. Thun",938,BE,26.41
3623,"Teuffenthal b. Thun",940,BE,73.59
3624,"Goldiwil (Thun)",942,BE,100.00
3624,Schwendibach,939,BE,100.00
3625,Heiligenschwendi,927,BE,99.32
3625,Heiligenschwendi,929,BE,0.69
3626,Hünibach,929,BE,73.26
3626,Hünibach,942,BE,26.74
3627,Heimberg,928,BE,98.47
3627,Heimberg,939,BE,1.53
3628,Uttigen,885,BE,100.00
3629,Jaberg,868,BE,100.00
3629,Kiesen,611,BE,98.66
3629,Kiesen,872,BE,1.34
3629,Oppligen,622,BE,100.00
3631,"Höfen b. Thun",770,BE,97.12
3631,"Höfen b. Thun",943,BE,2.89
3632,Niederstocken,770,BE,100.00
3632,Oberstocken,770,BE,100.00
3633,Amsoldingen,921,BE,96.25
3633,Amsoldingen,941,BE,3.75
3634,Thierachern,941,BE,100.00
3635,Uebeschi,941,BE,1.90
3635,Uebeschi,943,BE,98.10
3636,"Forst b. Längenbühl",948,BE,100.00
3636,Längenbühl,941,BE,1.08
3636,Längenbühl,948,BE,98.92
3638,Blumenstein,922,BE,100.00
3638,Pohlern,936,BE,100.00
3645,"Gwatt (Thun)",768,BE,20.99
3645,"Gwatt (Thun)",942,BE,79.01
3645,Zwieselberg,767,BE,100.00
3646,Einigen,768,BE,100.00
3647,Reutigen,767,BE,100.00
3652,Hilterfingen,929,BE,99.45
3652,Hilterfingen,934,BE,0.55
3653,"Oberhofen am Thunersee",934,BE,100.00
3654,Gunten,934,BE,7.51
3654,Gunten,938,BE,92.49
3655,Sigriswil,938,BE,100.00
3656,"Aeschlen ob Gunten",938,BE,100.00
3656,Ringoldswil,938,BE,100.00
3656,"Tschingel ob Gunten",938,BE,100.00
3657,"Schwanden (Sigriswil)",938,BE,100.00
3658,Merligen,938,BE,100.00
3661,Uetendorf,944,BE,100.00
3662,Seftigen,883,BE,100.00
3663,Gurzelen,867,BE,99.81
3663,Gurzelen,948,BE,0.19
3664,Burgistein,863,BE,98.29
3664,Burgistein,867,BE,0.80
3664,Burgistein,879,BE,0.34
3664,Burgistein,886,BE,0.57
3665,Wattenwil,863,BE,0.62
3665,Wattenwil,886,BE,99.32
3665,Wattenwil,948,BE,0.06
3671,Brenzikofen,606,BE,97.35
3671,Brenzikofen,928,BE,2.65
3671,Herbligen,610,BE,100.00
3672,"Aeschlen b. Oberdiessbach",619,BE,100.00
3672,Oberdiessbach,614,BE,0.13
3672,Oberdiessbach,619,BE,99.87
3673,Linden,605,BE,1.34
3673,Linden,614,BE,95.38
3673,Linden,629,BE,3.28
3674,"Bleiken b. Oberdiessbach",619,BE,97.08
3674,"Bleiken b. Oberdiessbach",923,BE,2.92
3700,Spiez,768,BE,100.00
3702,Hondrich,562,BE,0.48
3702,Hondrich,768,BE,99.52
3703,"Aeschi b. Spiez",562,BE,100.00
3703,Aeschiried,562,BE,100.00
3704,Krattigen,562,BE,0.50
3704,Krattigen,566,BE,96.87
3704,Krattigen,768,BE,2.63
3705,Faulensee,566,BE,0.12
3705,Faulensee,768,BE,99.88
3706,Leissigen,566,BE,0.10
3706,Leissigen,585,BE,99.90
3707,Därligen,575,BE,100.00
3711,Emdthal,562,BE,95.24
3711,Emdthal,769,BE,4.76
3711,Mülenen,562,BE,91.45
3711,Mülenen,567,BE,8.55
3713,"Reichenbach im Kandertal",563,BE,0.05
3713,"Reichenbach im Kandertal",567,BE,99.95
3714,Frutigen,563,BE,100.00
3714,"Wengi b. Frutigen",567,BE,100.00
3715,Adelboden,561,BE,99.97
3715,Adelboden,563,BE,0.03
3716,Kandergrund,563,BE,0.84
3716,Kandergrund,564,BE,99.16
3717,Blausee-Mitholz,564,BE,100.00
3718,Kandersteg,565,BE,100.00
3722,Scharnachtal,567,BE,100.00
3723,Kiental,567,BE,100.00
3724,"Ried (Frutigen)",563,BE,100.00
3725,Achseten,561,BE,2.43
3725,Achseten,563,BE,97.57
3752,Wimmis,769,BE,100.00
3753,Oey,762,BE,100.00
3754,Diemtigen,762,BE,98.30
3754,Diemtigen,763,BE,1.70
3755,Horboden,762,BE,100.00
3756,Zwischenflüh,762,BE,100.00
3757,"Schwenden im Diemtigtal",762,BE,100.00
3758,Latterbach,763,BE,100.00
3762,"Erlenbach im Simmental",763,BE,100.00
3763,Därstetten,761,BE,100.00
3764,Weissenburg,761,BE,89.59
3764,Weissenburg,766,BE,10.41
3765,"Oberwil im Simmental",766,BE,100.00
3766,Boltigen,766,BE,0.14
3766,Boltigen,791,BE,99.86
3770,Zweisimmen,791,BE,0.56
3770,Zweisimmen,794,BE,99.44
3771,Blankenburg,794,BE,100.00
3772,"St. Stephan",793,BE,100.00
3773,"Matten (St. Stephan)",792,BE,0.24
3773,"Matten (St. Stephan)",793,BE,99.76
3775,"Lenk im Simmental",792,BE,100.00
3776,Oeschseite,794,BE,100.00
3777,Saanenmöser,794,BE,1.00
3777,Saanenmöser,843,BE,99.00
3778,Schönried,843,BE,100.00
3780,Gstaad,843,BE,100.00
3781,Turbach,843,BE,100.00
3782,"Lauenen b. Gstaad",842,BE,100.00
3783,"Grund b. Gstaad",843,BE,100.00
3784,Feutersoey,841,BE,100.00
3785,"Gsteig b. Gstaad",841,BE,100.00
3792,Saanen,843,BE,100.00
3800,Interlaken,581,BE,100.00
3800,"Matten b. Interlaken",587,BE,100.00
3800,Sundlauenen,571,BE,100.00
3800,Unterseen,593,BE,100.00
3801,Jungfraujoch,584,BE,33.33
3801,Jungfraujoch,6058,VS,66.67
3803,Beatenberg,571,BE,100.00
3804,Habkern,579,BE,100.00
3805,"Goldswil b. Interlaken",590,BE,100.00
3806,"Bönigen b. Interlaken",572,BE,100.00
3807,Iseltwald,582,BE,100.00
3812,Wilderswil,577,BE,0.31
3812,Wilderswil,578,BE,0.37
3812,Wilderswil,587,BE,0.50
3812,Wilderswil,594,BE,98.82
3813,Saxeten,591,BE,100.00
3814,Gsteigwiler,577,BE,100.00
3815,Gündlischwand,578,BE,100.00
3815,Zweilütschinen,578,BE,100.00
3816,Burglauenen,576,BE,100.00
3816,Lütschental,576,BE,1.17
3816,Lütschental,586,BE,98.83
3818,Grindelwald,576,BE,100.00
3822,Isenfluh,584,BE,100.00
3822,Lauterbrunnen,584,BE,100.00
3823,Eigergletscher,584,BE,100.00
3823,"Kleine Scheidegg",576,BE,48.00
3823,"Kleine Scheidegg",584,BE,52.00
3823,Wengen,584,BE,100.00
3824,Stechelberg,584,BE,100.00
3825,Mürren,584,BE,100.00
3826,Gimmelwald,584,BE,100.00
3852,"Ringgenberg BE",590,BE,100.00
3853,"Niederried b. Interlaken",588,BE,100.00
3854,"Oberried am Brienzersee",589,BE,100.00
3855,Axalp,573,BE,100.00
3855,"Brienz BE",573,BE,97.86
3855,"Brienz BE",589,BE,2.15
3855,"Schwanden b. Brienz",592,BE,100.00
3856,Brienzwiler,574,BE,99.00
3856,Brienzwiler,785,BE,1.00
3857,"Unterbach BE",785,BE,100.00
3858,"Hofstetten b. Brienz",580,BE,100.00
3860,Brünig,785,BE,100.00
3860,Meiringen,574,BE,1.55
3860,Meiringen,785,BE,98.45
3860,Rosenlaui,786,BE,100.00
3860,Schattenhalb,786,BE,100.00
3862,Innertkirchen,784,BE,100.00
3863,Gadmen,784,BE,100.00
3864,Guttannen,782,BE,100.00
3900,Brig,6002,VS,96.27
3900,Brig,6007,VS,0.14
3900,Brig,6008,VS,1.11
3900,Brig,6010,VS,2.49
3900,Brigerbad,6002,VS,100.00
3900,Gamsen,6002,VS,100.00
3901,Rothwald,6008,VS,100.00
3902,Glis,6002,VS,100.00
3903,Birgisch,6007,VS,100.00
3903,Mund,6007,VS,100.00
3904,Naters,6007,VS,100.00
3905,Saas-Almagell,6288,VS,100.00
3906,Saas-Fee,6289,VS,1.21
3906,Saas-Fee,6290,VS,98.79
3907,"Gabi (Simplon)",6009,VS,78.95
3907,"Gabi (Simplon)",6011,VS,21.05
3907,Gondo,6011,VS,100.00
3907,"Simplon Dorf",6009,VS,93.03
3907,"Simplon Dorf",6011,VS,6.97
3907,"Simplon Hospiz",6009,VS,100.00
3908,Saas-Balen,6282,VS,1.01
3908,Saas-Balen,6289,VS,98.99
3910,Saas-Grund,6289,VS,0.11
3910,Saas-Grund,6290,VS,1.26
3910,Saas-Grund,6291,VS,98.64
3911,Ried-Brig,6008,VS,100.00
3912,Termen,6008,VS,0.26
3912,Termen,6010,VS,99.74
3913,Rosswald,6010,VS,100.00
3914,Belalp,6007,VS,100.00
3914,"Blatten b. Naters",6007,VS,99.68
3914,"Blatten b. Naters",6173,VS,0.32
3916,Ferden,6195,VS,100.00
3917,Goppenstein,6118,VS,5.13
3917,Goppenstein,6195,VS,94.87
3917,Kippel,6197,VS,100.00
3918,"Wiler (Lötschen)",6202,VS,100.00
3919,"Blatten (Lötschen)",6192,VS,99.85
3919,"Blatten (Lötschen)",6202,VS,0.16
3920,Zermatt,6300,VS,100.00
3922,Eisten,6282,VS,99.25
3922,Eisten,6294,VS,0.75
3922,Kalpetran,6283,VS,95.65
3922,Kalpetran,6285,VS,2.17
3922,Kalpetran,6296,VS,2.17
3922,"Stalden VS",6293,VS,98.97
3922,"Stalden VS",6298,VS,1.03
3923,Törbel,6293,VS,1.84
3923,Törbel,6296,VS,98.16
3924,"St. Niklaus VS",6292,VS,100.00
3925,Grächen,6285,VS,100.00
3926,Embd,6283,VS,100.00
3927,Herbriggen,6292,VS,100.00
3928,Randa,6287,VS,100.00
3929,Täsch,6295,VS,100.00
3930,Eyholz,6297,VS,100.00
3930,Visp,6199,VS,0.23
3930,Visp,6281,VS,0.54
3930,Visp,6297,VS,89.53
3930,Visp,6298,VS,9.70
3931,Lalden,6281,VS,1.00
3931,Lalden,6286,VS,99.00
3932,Visperterminen,6298,VS,100.00
3933,Staldenried,6294,VS,100.00
3934,Zeneggen,6299,VS,100.00
3935,Bürchen,6193,VS,100.00
3937,Baltschieder,6004,VS,0.18
3937,Baltschieder,6281,VS,99.82
3938,Ausserberg,6191,VS,100.00
3939,Eggerberg,6004,VS,100.00
3940,"Steg VS",6118,VS,1.55
3940,"Steg VS",6119,VS,0.48
3940,"Steg VS",6198,VS,0.36
3940,"Steg VS",6204,VS,97.62
3942,Niedergesteln,6198,VS,96.64
3942,Niedergesteln,6199,VS,3.36
3942,Raron,6193,VS,2.19
3942,Raron,6198,VS,4.75
3942,Raron,6199,VS,91.04
3942,Raron,6201,VS,2.01
3942,"St. German",6191,VS,4.51
3942,"St. German",6199,VS,95.49
3943,Eischoll,6119,VS,1.10
3943,Eischoll,6194,VS,98.08
3943,Eischoll,6198,VS,0.82
3944,"Unterbäch VS",6201,VS,100.00
3945,Gampel,6118,VS,100.00
3945,Niedergampel,6110,VS,14.00
3945,Niedergampel,6118,VS,86.00
3946,Gruben,6104,VS,18.18
3946,Gruben,6112,VS,48.40
3946,Gruben,6119,VS,33.42
3946,Turtmann,6101,VS,0.36
3946,Turtmann,6118,VS,0.12
3946,Turtmann,6119,VS,99.53
3947,Ergisch,6104,VS,100.00
3948,Oberems,6104,VS,0.65
3948,Oberems,6112,VS,99.35
3948,Unterems,6101,VS,0.62
3948,Unterems,6119,VS,99.38
3949,Hohtenn,6198,VS,14.77
3949,Hohtenn,6204,VS,85.23
3951,Agarn,6101,VS,99.83
3951,Agarn,6110,VS,0.18
3952,Susten,6110,VS,100.00
3953,Inden,6109,VS,93.21
3953,Inden,6110,VS,1.13
3953,Inden,6111,VS,5.66
3953,"Leuk Stadt",6110,VS,99.59
3953,"Leuk Stadt",6116,VS,0.42
3953,Varen,6116,VS,100.00
3954,Leukerbad,6111,VS,100.00
3955,Albinen,6102,VS,100.00
3956,Guttet-Feschel,6110,VS,0.32
3956,Guttet-Feschel,6117,VS,99.68
3957,Bratsch,6118,VS,100.00
3957,Erschmatt,6110,VS,99.78
3957,Erschmatt,6118,VS,0.22
3960,Corin-de-la-Crête,6253,VS,100.00
3960,Loc,6253,VS,100.00
3960,"Muraz (Sierre)",6248,VS,100.00
3960,Niouc,6252,VS,100.00
3960,Sierre,6248,VS,97.50
3960,Sierre,6253,VS,1.64
3960,Sierre,6254,VS,0.86
3961,Ayer,6252,VS,100.00
3961,Chandolin,6252,VS,100.00
3961,Grimentz,6252,VS,100.00
3961,Mission,6252,VS,100.00
3961,"St-Jean VS",6252,VS,100.00
3961,St-Luc,6252,VS,100.00
3961,Vissoie,6252,VS,100.00
3961,Zinal,6252,VS,100.00
3963,Aminona,6253,VS,100.00
3963,"Crans VS",6239,VS,15.27
3963,"Crans VS",6240,VS,84.73
3963,Crans-Montana,6239,VS,0.05
3963,Crans-Montana,6253,VS,99.95
3963,Montana,6253,VS,100.00
3965,Chippis,6235,VS,98.75
3965,Chippis,6248,VS,1.25
3966,Chalais,6232,VS,99.66
3966,Chalais,6248,VS,0.34
3966,Réchy,6232,VS,97.72
3966,Réchy,6248,VS,2.28
3967,Vercorin,6090,VS,0.21
3967,Vercorin,6232,VS,99.65
3967,Vercorin,6238,VS,0.14
3968,Veyras,6254,VS,100.00
3970,Salgesch,6110,VS,0.63
3970,Salgesch,6113,VS,98.27
3970,Salgesch,6116,VS,0.71
3970,Salgesch,6253,VS,0.32
3970,Salgesch,6254,VS,0.08
3971,Chermignon,6253,VS,100.00
3971,Chermignon-d'en-Bas,6240,VS,0.41
3971,Chermignon-d'en-Bas,6253,VS,99.59
3971,"Ollon VS",6240,VS,3.79
3971,"Ollon VS",6248,VS,0.32
3971,"Ollon VS",6253,VS,95.90
3972,Miège,6113,VS,0.10
3972,Miège,6253,VS,13.96
3972,Miège,6254,VS,85.93
3973,Venthône,6253,VS,5.32
3973,Venthône,6254,VS,94.68
3974,"Mollens VS",6253,VS,100.00
3975,Randogne,6253,VS,100.00
3976,Champzabé,6248,VS,23.64
3976,Champzabé,6253,VS,76.36
3976,Noës,6248,VS,97.15
3976,Noës,6253,VS,2.85
3977,"Granges VS",6248,VS,100.00
3978,Flanthey,6240,VS,99.35
3978,Flanthey,6246,VS,0.65
3979,Grône,6232,VS,0.09
3979,Grône,6238,VS,99.91
3982,Bitsch,6010,VS,3.58
3982,Bitsch,6173,VS,92.72
3982,Bitsch,6181,VS,3.71
3983,Bister,6172,VS,100.00
3983,Filet,6181,VS,0.91
3983,Filet,6203,VS,99.09
3983,Goppisberg,6181,VS,96.47
3983,Goppisberg,6205,VS,3.53
3983,Greich,6181,VS,100.00
3983,Mörel,6181,VS,0.23
3983,Mörel,6203,VS,99.77
3984,Fiesch,6057,VS,98.30
3984,Fiesch,6058,VS,1.00
3984,Fiesch,6061,VS,0.70
3984,Fieschertal,6058,VS,100.00
3985,Geschinen,6077,VS,100.00
3985,"Münster VS",6077,VS,100.00
3986,Ried-Mörel,6181,VS,100.00
3987,Riederalp,6181,VS,100.00
3988,Obergesteln,6076,VS,100.00
3988,Ulrichen,6076,VS,100.00
3989,"Biel VS",6077,VS,100.00
3989,Blitzingen,6077,VS,100.00
3989,Niederwald,6056,VS,0.65
3989,Niederwald,6077,VS,99.36
3989,Ritzingen,6077,VS,100.00
3989,Selkingen,6077,VS,100.00
3991,Betten,6181,VS,0.86
3991,Betten,6205,VS,99.14
3992,Bettmeralp,6205,VS,100.00
3993,Grengiols,6061,VS,0.33
3993,Grengiols,6177,VS,99.67
3994,Lax,6061,VS,100.00
3994,Martisberg,6177,VS,2.70
3994,Martisberg,6205,VS,97.30
3995,Ausserbinn,6056,VS,100.00
3995,Ernen,6056,VS,100.00
3995,"Mühlebach (Goms)",6056,VS,100.00
3995,Steinhaus,6056,VS,100.00
3996,Binn,6054,VS,95.59
3996,Binn,6177,VS,4.42
3997,Bellwald,6052,VS,99.92
3997,Bellwald,6058,VS,0.08
3998,Gluringen,6077,VS,100.00
3998,"Reckingen VS",6077,VS,100.00
3999,Oberwald,6076,VS,100.00
4001,Basel,2701,BS,100.00
4031,Basel,2701,BS,100.00
4051,Basel,2701,BS,100.00
4052,Basel,2701,BS,97.71
4052,Basel,2769,BL,2.29
4053,Basel,2701,BS,99.71
4053,Basel,2765,BL,0.30
4054,Basel,2701,BS,100.00
4055,Basel,2701,BS,100.00
4056,Basel,2701,BS,100.00
4057,Basel,2701,BS,100.00
4058,Basel,2701,BS,99.95
4058,Basel,2703,BS,0.05
4059,Basel,2701,BS,100.00
4101,Bruderholz,2765,BL,70.59
4101,Bruderholz,2767,BL,29.41
4102,Binningen,2765,BL,99.96
4102,Binningen,2767,BL,0.04
4103,Bottmingen,2767,BL,100.00
4104,"Oberwil BL",2771,BL,100.00
4105,"Biel-Benken BL",2471,SO,0.06
4105,"Biel-Benken BL",2764,BL,99.95
4106,Therwil,2775,BL,100.00
4107,Ettingen,2768,BL,100.00
4108,Witterswil,2481,SO,100.00
4112,Bättwil,2471,SO,99.82
4112,Bättwil,2481,SO,0.18
4112,Flüh,2476,SO,100.00
4114,"Hofstetten SO",2476,SO,100.00
4115,Mariastein,2476,SO,0.65
4115,Mariastein,2477,SO,99.36
4116,Metzerlen,2477,SO,100.00
4117,"Burg im Leimental",2783,BL,100.00
4118,Rodersdorf,2479,SO,100.00
4123,Allschwil,2762,BL,100.00
4124,Schönenbuch,2774,BL,100.00
4125,Riehen,2703,BS,100.00
4126,Bettingen,2702,BS,100.00
4127,Birsfelden,2766,BL,87.72
4127,Birsfelden,2770,BL,12.28
4132,Muttenz,2770,BL,100.00
4133,Pratteln,2770,BL,5.01
4133,Pratteln,2822,BL,0.17
4133,Pratteln,2824,BL,0.13
4133,Pratteln,2831,BL,94.69
4142,Münchenstein,2769,BL,99.90
4142,Münchenstein,2770,BL,0.10
4143,Dornach,2473,SO,100.00
4144,Arlesheim,2763,BL,99.97
4144,Arlesheim,2773,BL,0.03
4145,Gempen,2474,SO,100.00
4146,Hochwald,2475,SO,100.00
4147,"Aesch BL",2761,BL,99.35
4147,"Aesch BL",2772,BL,0.65
4148,Pfeffingen,2772,BL,100.00
4153,"Reinach BL",2761,BL,0.08
4153,"Reinach BL",2769,BL,0.03
4153,"Reinach BL",2773,BL,99.46
4153,"Reinach BL",2775,BL,0.44
4202,Duggingen,2761,BL,0.10
4202,Duggingen,2785,BL,99.90
4203,Grellingen,2786,BL,100.00
4204,Himmelried,2480,SO,2.01
4204,Himmelried,2618,SO,97.48
4204,Himmelried,2621,SO,0.50
4206,"Seewen SO",2480,SO,99.09
4206,"Seewen SO",2618,SO,0.92
4207,Bretzwil,2883,BL,100.00
4208,Nunningen,2621,SO,100.00
4222,Zwingen,2793,BL,100.00
4223,Blauen,2781,BL,100.00
4224,Nenzlingen,2789,BL,100.00
4225,Brislach,2782,BL,100.00
4226,Breitenbach,2613,SO,100.00
4227,Büsserach,2614,SO,100.00
4228,Erschwil,2615,SO,100.00
4229,"Beinwil SO",2428,SO,1.96
4229,"Beinwil SO",2612,SO,94.13
4229,"Beinwil SO",2620,SO,0.84
4229,"Beinwil SO",2889,BL,3.07
4232,Fehren,2613,SO,3.72
4232,Fehren,2616,SO,96.28
4233,Meltingen,2615,SO,1.91
4233,Meltingen,2620,SO,97.82
4233,Meltingen,2622,SO,0.27
4234,Zullwil,2622,SO,100.00
4242,Laufen,2782,BL,0.54
4242,Laufen,2787,BL,99.42
4242,Laufen,2793,BL,0.04
4243,Dittingen,2784,BL,100.00
4244,Röschenz,2791,BL,100.00
4245,Kleinlützel,2619,SO,99.69
4245,Kleinlützel,2790,BL,0.31
4246,"Wahlen b. Laufen",2787,BL,0.90
4246,"Wahlen b. Laufen",2792,BL,99.10
4247,Grindel,2617,SO,100.00
4252,Bärschwil,2611,SO,98.34
4252,Bärschwil,2787,BL,1.66
4253,Liesberg,2611,SO,3.87
4253,Liesberg,2788,BL,96.13
4254,"Liesberg Dorf",2788,BL,100.00
4302,"Augst BL",2822,BL,99.61
4302,"Augst BL",2831,BL,0.39
4303,Kaiseraugst,2822,BL,0.07
4303,Kaiseraugst,2826,BL,0.28
4303,Kaiseraugst,4252,AG,99.36
4303,Kaiseraugst,4258,AG,0.28
4304,Giebenach,2826,BL,97.65
4304,Giebenach,4257,AG,2.35
4305,Olsberg,2821,BL,2.95
4305,Olsberg,4253,AG,0.66
4305,Olsberg,4257,AG,96.39
4310,Rheinfelden,4258,AG,100.00
4312,Magden,4253,AG,100.00
4313,Möhlin,4254,AG,96.47
4313,Möhlin,4258,AG,3.53
4314,Zeiningen,4263,AG,100.00
4315,Zuzgen,4263,AG,1.94
4315,Zuzgen,4264,AG,98.07
4316,Hellikon,2848,BL,0.94
4316,Hellikon,4251,AG,99.07
4317,Wegenstetten,4262,AG,100.00
4322,Mumpf,4255,AG,100.00
4323,Wallbach,4261,AG,99.47
4323,Wallbach,4263,AG,0.53
4324,Obermumpf,4256,AG,100.00
4325,Schupfart,4259,AG,100.00
4332,"Stein AG",4260,AG,100.00
4333,"Münchwilen AG",4172,AG,100.00
4334,"Sisseln AG",4177,AG,100.00
4402,Frenkendorf,2824,BL,99.91
4402,Frenkendorf,2831,BL,0.10
4410,Liestal,2823,BL,0.22
4410,Liestal,2829,BL,99.78
4411,Seltisberg,2833,BL,100.00
4412,Nuglar,2478,SO,98.35
4412,Nuglar,2833,BL,1.65
4413,"Büren SO",2472,SO,100.00
4414,Füllinsdorf,2825,BL,100.00
4415,Lausen,2828,BL,99.96
4415,Lausen,2829,BL,0.04
4416,Bubendorf,2823,BL,100.00
4417,Ziefen,2834,BL,100.00
4418,Reigoldswil,2428,SO,0.20
4418,Reigoldswil,2889,BL,0.40
4418,Reigoldswil,2893,BL,98.39
4418,Reigoldswil,2895,BL,1.01
4419,Lupsingen,2830,BL,100.00
4421,"St. Pantaleon",2478,SO,100.00
4422,Arisdorf,2821,BL,98.76
4422,Arisdorf,2829,BL,1.24
4423,Hersberg,2827,BL,100.00
4424,Arboldswil,2881,BL,100.00
4425,Titterten,2881,BL,0.27
4425,Titterten,2894,BL,99.73
4426,Lauwil,2889,BL,100.00
4431,Bennwil,2882,BL,99.80
4431,Bennwil,2891,BL,0.20
4432,Lampenberg,2887,BL,100.00
4433,Ramlinsburg,2832,BL,100.00
4434,Hölstein,2882,BL,0.08
4434,Hölstein,2886,BL,99.92
4435,Niederdorf,2891,BL,97.02
4435,Niederdorf,2892,BL,2.98
4436,Liedertswil,2890,BL,92.54
4436,Liedertswil,2892,BL,7.46
4436,"Oberdorf BL",2891,BL,0.40
4436,"Oberdorf BL",2892,BL,99.60
4437,Waldenburg,2895,BL,100.00
4438,Langenbruck,2425,SO,0.62
4438,Langenbruck,2579,SO,2.24
4438,Langenbruck,2888,BL,96.14
4438,Langenbruck,2895,BL,1.00
4441,Thürnen,2864,BL,100.00
4442,Diepflingen,2845,BL,99.73
4442,Diepflingen,2867,BL,0.27
4443,Wittinsburg,2863,BL,2.91
4443,Wittinsburg,2867,BL,97.09
4444,Rümlingen,2843,BL,0.92
4444,Rümlingen,2846,BL,7.67
4444,Rümlingen,2859,BL,85.89
4444,Rümlingen,2867,BL,5.52
4445,Häfelfingen,2843,BL,0.42
4445,Häfelfingen,2847,BL,98.73
4445,Häfelfingen,2860,BL,0.85
4446,Buckten,2843,BL,98.98
4446,Buckten,2852,BL,1.02
4447,Känerkinden,2843,BL,3.83
4447,Känerkinden,2850,BL,94.26
4447,Känerkinden,2884,BL,1.91
4448,Läufelfingen,2847,BL,2.58
4448,Läufelfingen,2852,BL,93.20
4448,Läufelfingen,2884,BL,4.22
4450,Sissach,2842,BL,0.04
4450,Sissach,2849,BL,0.41
4450,Sissach,2861,BL,99.41
4450,Sissach,2864,BL,0.15
4451,Wintersingen,2853,BL,0.20
4451,Wintersingen,2866,BL,99.81
4452,Itingen,2849,BL,100.00
4453,Nusshof,2854,BL,100.00
4455,Zunzgen,2869,BL,100.00
4456,Tenniken,2863,BL,98.21
4456,Tenniken,2884,BL,1.79
4457,Diegten,2882,BL,0.28
4457,Diegten,2884,BL,99.62
4457,Diegten,2886,BL,0.09
4458,Eptingen,2852,BL,0.45
4458,Eptingen,2885,BL,99.55
4460,Gelterkinden,2846,BL,99.93
4460,Gelterkinden,2856,BL,0.07
4461,Böckten,2842,BL,100.00
4462,"Rickenbach BL",2844,BL,2.79
4462,"Rickenbach BL",2857,BL,97.21
4463,Buus,2844,BL,100.00
4464,Maisprach,2853,BL,100.00
4465,Hemmiken,2848,BL,96.03
4465,Hemmiken,2856,BL,0.36
4465,Hemmiken,4251,AG,3.61
4466,Ormalingen,2848,BL,0.17
4466,Ormalingen,2856,BL,99.83
4467,Rothenfluh,2858,BL,100.00
4468,Kienberg,2492,SO,100.00
4469,Anwil,2841,BL,100.00
4492,Tecknau,2862,BL,100.00
4493,Wenslingen,2851,BL,0.21
4493,Wenslingen,2865,BL,99.80
4494,Oltingen,2855,BL,100.00
4495,Zeglingen,2865,BL,0.23
4495,Zeglingen,2868,BL,99.77
4496,"Kilchberg BL",2851,BL,100.00
4497,Rünenberg,2860,BL,100.00
4500,Solothurn,2513,SO,3.64
4500,Solothurn,2534,SO,0.02
4500,Solothurn,2542,SO,0.27
4500,Solothurn,2555,SO,2.50
4500,Solothurn,2601,SO,93.57
4512,Bellach,2542,SO,99.58
4512,Bellach,2551,SO,0.37
4512,Bellach,2556,SO,0.05
4513,Langendorf,2550,SO,100.00
4514,Lommiswil,2551,SO,100.00
4515,"Oberdorf SO",2553,SO,100.00
4515,"Weissenstein b. Solothurn",2553,SO,100.00
4522,Rüttenen,2550,SO,0.59
